"Date","SOYBEANS","CORN","SOYBEAN.OIL","SOYBEAN.MEAL","WHEAT","SUGAR","COFFEE","HRW.WHEAT","COTTON"
"04/29/2015",988.5,363.75,31.47,324.2,477.25,13.09,138.35,500.75,67.32
"04/30/2015",978.5,362.5,31.51,318.9,467,12.98,136.55,490.25,68.12
"05/01/2015",968.5,359.75,31.44,314.7,470,12.91,133.45,493.25,66.85
"05/04/2015",983,358.75,32.47,315.8,469.25,12.51,131.85,493.75,66.91
"05/05/2015",993.5,361.25,32.88,318.1,464,12.75,132.55,486.25,66.99
"05/06/2015",990.5,366.5,32.75,317.6,475.75,12.87,128.05,501.25,66.1
"05/07/2015",981.5,357.75,32.31,317.4,465.75,12.96,130.85,498.75,65.53
"05/08/2015",984.5,358.5,32.8,315.2,476.5,13.42,132.9,510.5,66.16
"05/11/2015",983,358.25,33.04,312.1,476.25,13.48,133.35,509.5,65.39
"05/12/2015",967,357,32.81,302.5,479.25,13.58,134.5,508.25,65.02
"05/13/2015",975,356,33.11,301.7,481,12.96,134.4,510,65.77
"05/14/2015",963,361,33,310.6,501.75,12.84,135.65,535,66.53
"05/15/2015",953.25,365.5,33.07,303.3,511,12.89,137.2,541.75,66.84
"05/18/2015",954.5,368,32.78,308,521.75,12.78,141.65,555,64.92
"05/19/2015",946.25,362,32.18,307.1,510.25,12.86,139.85,540,64.35
"05/20/2015",941.25,360,32.2,304.5,513,12.59,136,545,64.15
"05/21/2015",938.5,365,32.25,304.1,522,12.49,128.45,557.75,63.73
"05/22/2015",924.25,360,31.64,304.2,515.25,12.31,126.95,546.5,63.3
"05/25/2015",924.25,360,31.64,304.2,515.25,12.31,126.95,546.5,63.3
"05/26/2015",922.5,355,32.14,301.9,493.5,12.08,124.05,524.5,63.31
"05/27/2015",927,349.5,31.73,308.1,487.75,11.87,124.5,512,63.05
"05/28/2015",926,353.5,32.06,304.8,488.75,11.94,125.15,510.25,64.33
"05/29/2015",934,351.5,33.33,305.7,477,11.98,126.15,498.75,64.35
"06/01/2015",926,352.25,34.51,296.6,493.75,12.25,129.8,514.25,63.75
"06/02/2015",940.75,359,34.17,301.8,512.5,12.32,132.7,535.5,63.6
"06/03/2015",935.25,359,34.73,302.7,510.75,12.05,134.3,529.25,65.24
"06/04/2015",946.5,363.5,34.53,305.7,523.75,12.12,135.7,541.25,65.12
"06/05/2015",937.75,360.5,34.78,304.9,517,12.05,135.1,535.25,64.01
"06/08/2015",944.25,365.25,34.1,309.5,528,12.16,136.55,544.5,64.8
"06/09/2015",951.5,365,33.93,316.5,532.25,12.07,137.35,548.25,64.55
"06/10/2015",949.5,357.25,33.87,314.4,513.5,12.01,136.45,530.5,64.89
"06/11/2015",940,356.5,33.29,313.4,504.25,11.64,132,523.25,63.53
"06/12/2015",940,353,33.14,317.4,503.75,11.72,132.05,526,64.07
"06/15/2015",937.75,348.25,32.69,313.2,489.25,11.46,127.8,508.75,63.21
"06/16/2015",957.5,354,32.9,320.8,488.75,11.31,129.35,506.5,64.43
"06/17/2015",969,359.25,32.85,323.7,491.25,11.35,126.65,505.5,63.88
"06/18/2015",977.75,358,32.25,326.6,488,11.25,128.7,498.25,64.08
"06/19/2015",971.5,353.25,32.55,323.1,488.5,11.12,127.15,503.25,63.32
"06/22/2015",989.5,360,32.92,333.6,501.25,11.48,130.35,512,64.03
"06/23/2015",987.5,367.5,32.82,331.9,521.5,11.25,127.7,530.25,63.58
"06/24/2015",981.75,366.5,33.27,328,518,11.51,133.3,524.5,63.76
"06/25/2015",1000.25,376.5,33.36,336.7,532,11.52,133.35,535.25,64.88
"06/26/2015",1002,385,33.22,341.3,562.25,11.67,131.7,559.25,67.16
"06/29/2015",1002.5,383.25,33.05,341.9,580.5,11.82,130.8,571.5,66.8
"06/30/2015",1056.25,414,33.56,359.5,614.75,12.28,130.65,593.25,67.51
"07/01/2015",1044,413.75,33.01,359.8,587.5,12.44,125.1,576,66.09
"07/02/2015",1045.25,419.75,33.36,357.4,585.75,12.3,125.6,576,66.36
"07/03/2015",1045.25,419.75,33.36,357.4,585.75,12.3,125.6,576,66.36
"07/06/2015",1033.75,418.5,32.64,354.4,588.5,12.48,123.3,576.25,66.43
"07/07/2015",1002,415.75,31.41,349.9,579.5,12.33,122.9,570.75,65.53
"07/08/2015",1006.25,416.25,31.6,350.8,572.25,12.31,123.15,568.25,64.59
"07/09/2015",1037.75,421.25,32.27,364,572.25,11.9,122.75,565,64.83
"07/10/2015",1043.5,427.25,32.31,366,581.5,12.41,122.95,557.5,65.51
"07/13/2015",1045.25,433.5,32.65,368,586.75,12.56,126.6,558,65.73
"07/14/2015",1039,424,32.32,374.8,583.5,12.64,129.85,550,66.17
"07/15/2015",1025,429.5,31.65,362.2,566.75,12.46,128,559,65.32
"07/16/2015",1019,430,31.46,363.6,562.25,12.27,127.45,553.25,65.3
"07/17/2015",1014.75,420.25,31.78,361.1,554,11.96,127,546.5,65.87
"07/20/2015",1007.75,405,31.68,356,532.75,11.44,125.85,525.5,65.85
"07/21/2015",1018.75,406.5,31.93,359.9,524.75,11.42,123.85,518,65.4
"07/22/2015",1020.75,402.75,31.35,363.5,516.75,11.38,125.05,512.25,65.64
"07/23/2015",1010,403.25,31.19,359,521.5,11.51,121.55,517,65.92
"07/24/2015",991.25,392.5,30.48,354.8,511.75,11.24,122.25,507.25,65.84
"07/27/2015",961.25,373,30.11,344.2,502.5,11.24,120.4,499.25,64.31
"07/28/2015",974.75,375,30.66,345.2,510.75,11.17,120.25,504.75,64.38
"07/29/2015",983,367.75,30.21,350,496.25,11.46,122.15,495.25,63.89
"07/30/2015",990.25,373.25,30.28,357.1,496.5,11.27,124.9,491,63.66
"07/31/2015",980.75,371,29.98,354.6,499.25,11.14,125.25,492.25,64.01
"08/03/2015",977.5,366.5,29.85,351.4,499,10.89,123.95,489,65.36
"08/04/2015",976,368.75,29.83,350.7,493.5,11.01,124.9,485,64.91
"08/05/2015",991.75,372.75,29.63,355.1,502,10.76,125.9,489.5,64.75
"08/06/2015",985.5,369.75,29.66,350.1,507,10.7,124.25,489.5,63.5
"08/07/2015",1009,372.75,30.03,352.6,510.5,10.66,127.8,493,62.77
"08/10/2015",1044.75,390.25,30.41,362.5,525.5,10.57,133.5,504.5,63.12
"08/11/2015",1014,376.5,30.08,347.9,507.25,10.62,137.2,488,62.71
"08/12/2015",951,357.25,29.03,335.9,492.25,10.54,131.85,475.25,65.71
"08/13/2015",993,363.75,28.91,344.1,503.25,10.49,137.05,485.25,67.15
"08/14/2015",978.5,364,28.78,330.9,506.5,10.68,137.5,489.75,67.16
"08/17/2015",927,363.25,29.06,325.4,500.5,10.63,134.75,482.25,67.98
"08/18/2015",913.25,366.25,28.32,324.6,494.25,10.73,135.3,476,67.93
"08/19/2015",903.5,367.25,27.89,324,496.25,10.59,131.15,474.25,67.36
"08/20/2015",921.5,371,27.98,330.9,506.25,10.62,127.65,481.25,67.66
"08/21/2015",905.25,365.25,27.36,326.9,499.5,10.44,121.9,471,67.64
"08/24/2015",892.75,368.75,26.55,326.4,503.25,10.39,117.5,475.75,64.64
"08/25/2015",894.25,365.5,26.82,327.6,495,10.6,117.05,466,63.76
"08/26/2015",877.75,361.75,26.12,324.4,489.75,10.53,118.7,466.5,62.56
"08/27/2015",886.25,363.75,26.89,322.9,484.25,11.06,121.05,464.5,63.83
"08/28/2015",893.25,363.25,27.79,321.4,477,10.97,120.45,457.75,63.75
"08/31/2015",897.5,363.75,27.92,320.9,482.5,10.69,120.55,463.75,63.74
"09/01/2015",884.75,356,27.22,317.9,484,10.71,117.05,458.5,63.58
"09/02/2015",883.75,354,26.76,318.1,473,10.73,114.7,448,63.18
"09/03/2015",879.75,347.75,26.76,316.5,456.5,11.34,116.2,441.5,63.12
"09/04/2015",877.25,349.5,26.44,313.9,457.75,11.27,115.85,448.5,63.07
"09/07/2015",877.25,349.5,26.44,313.9,457.75,11.27,115.85,448.5,63.07
"09/08/2015",890.75,355,26.85,312,465.25,11.07,117.7,452,63.29
"09/09/2015",882.75,356.5,26.6,312.5,462,11.43,117.8,448.25,63.32
"09/10/2015",884.5,361.75,26.87,311.4,468,11.33,113.05,453.5,63.48
"09/11/2015",887.75,374.5,26.58,314.1,475.5,11.66,113.35,459,64.09
"09/14/2015",882.75,379,26.89,312.7,485.75,11.5,117,470.75,63.51
"09/15/2015",889,390.5,26.47,318.6,494.75,11.4,115.5,492.5,62.82
"09/16/2015",887.25,386,26.68,316.3,488.25,11.47,113.8,486.5,62.38
"09/17/2015",884.5,379.75,26.67,313.2,481.5,11.44,113.5,479.25,61.83
"09/18/2015",867.25,377.25,26.05,309,486.75,10.96,113.35,482.25,59.85
"09/21/2015",874.25,384.5,26.5,309.6,496.75,10.93,117.25,490.5,59.75
"09/22/2015",861.75,380.5,26.13,304.9,495.5,10.88,115.45,488,58.73
"09/23/2015",863.75,383.25,26.33,303.1,507.5,10.95,116.2,501.75,58.7
"09/24/2015",868,381.5,26.98,302.4,497.25,11.19,118.3,490,59.04
"09/25/2015",889.25,389,27.72,308.7,507.75,11.74,122.7,500.25,59.64
"09/28/2015",876.75,386.75,27.18,304.7,505.5,11.75,119.15,497.5,59.8
"09/29/2015",884.25,389,27.46,305.7,503.75,11.76,120.85,494.75,60.05
"09/30/2015",892,387.75,27.1,308.3,512.75,12.17,121.35,501.75,59.49
"10/01/2015",877.25,388.75,27.09,302.6,518.25,13.26,120.75,507.5,59.65
"10/02/2015",874.25,389.25,27.84,298.5,513.25,13.53,124.3,500.5,59.2
"10/05/2015",884.25,393.5,28.48,301,515.5,13.64,127.55,502,60.93
"10/06/2015",888,398.25,28.51,301.8,526.25,13.63,128.1,515.75,61.14
"10/07/2015",891,395.75,28.42,305.2,516.75,13.98,126.05,508,61.94
"10/08/2015",881.25,391.25,28.17,303.8,511.5,14.01,128.45,503.5,61.61
"10/09/2015",885.75,382.75,28.17,306.9,509.25,14.34,131.6,500.25,61.61
"10/12/2015",887.5,380.75,28.01,309.3,506.75,14.24,134.5,497.75,61.69
"10/13/2015",914,384.5,28.6,320.7,519,13.83,134.35,511,63.86
"10/14/2015",910.5,379,28.77,317.8,508.25,14.09,134.65,500.75,63.76
"10/15/2015",905.25,375.5,28.58,314,502.5,14.13,133.7,496.25,63.44
"10/16/2015",898.25,376.75,28.6,312,492.25,14.27,125.85,483.5,63.85
"10/19/2015",891,373,28.14,310.8,485.75,14.26,123.9,472.25,63.24
"10/20/2015",896,376.75,28.66,309.5,491.25,14.06,124.75,476.5,63.78
"10/21/2015",905.25,380.75,29.18,310.5,494.75,14.18,121,480.5,64.23
"10/22/2015",898.75,378.25,28.85,307.8,490.75,14.6,119.85,475.5,62.52
"10/23/2015",895.5,379.75,28.57,305.1,490.5,14.28,118.45,475.5,62.76
"10/26/2015",885,384.5,27.78,302.2,509,14.64,117.3,492.25,62.13
"10/27/2015",891.25,380,27.89,304.7,509.25,14.42,117.3,488,62.34
"10/28/2015",881.5,376,28.11,299.9,506,14.65,119.1,485.5,62.67
"10/29/2015",878.75,380,27.88,301.6,515,14.56,120.3,488.25,62.32
"10/30/2015",883.75,382.25,28.2,304.4,522,14.52,120.95,493.75,63.32
"11/02/2015",877.75,376.5,27.85,302.2,508,15.11,118.8,482.75,63.29
"11/03/2015",878.5,380.5,28.15,301.3,516.5,15.49,120.25,487.5,62.57
"11/04/2015",882,380.5,28.5,301.8,526.25,14.64,120.5,492.75,61.94
"11/05/2015",867.75,374.5,27.83,296.4,526.25,14.76,120.9,486,61.95
"11/06/2015",871.25,373,28.04,295.7,523.25,14.46,117.75,490.25,61.66
"11/09/2015",873.5,366.75,27.77,295,501.75,13.99,117.75,474,61.9
"11/10/2015",864.5,359,27.27,292.2,490.75,14.71,116.3,460.75,61.93
"11/11/2015",868.5,362.25,27.18,294,494.75,14.69,116.8,464.25,62.18
"11/12/2015",869.25,362,27.44,291.4,498,14.97,115.3,463.75,61.84
"11/13/2015",859,358.25,27.04,288.8,495.75,15.04,112.15,465.5,61.68
"11/16/2015",859.5,360,27.29,288.8,494,15.18,114.35,467.5,61.74
"11/17/2015",864,362,27.47,288.5,487.5,14.78,114.25,463.25,61.53
"11/18/2015",857.75,361.75,27.44,285.6,483.25,14.47,112.75,458.75,61.52
"11/19/2015",860,364.25,27.55,286.6,490.75,14.95,119.9,462.5,61.58
"11/20/2015",857.5,363.25,27.9,283,488.5,15.3,121.9,457,60.04
"11/23/2015",864.25,367.25,27.91,285.3,495,15.41,119.95,464.5,60.16
"11/24/2015",863.75,364.25,28.31,283.8,484.25,15,122.45,457.5,60.6
"11/25/2015",875.25,366,28.89,284.8,479.25,14.91,122.9,457.25,61.98
"11/26/2015",875.25,366,28.89,284.8,479.25,14.91,122.9,457.25,61.98
"11/27/2015",873,359.25,28.75,282.4,465.75,14.97,121,450,62.63
"11/30/2015",881,365,29.1,284.6,460,14.93,116.9,457,61.3
"12/01/2015",889.25,367,29.78,285.7,456.5,15.44,117.15,451.5,62.2
"12/02/2015",892.25,364,30.27,286.3,452.25,15.34,117.8,448.25,62.11
"12/03/2015",897.5,370.25,30.59,287.1,464.75,15.58,122.05,458.75,61.86
"12/04/2015",906,376.25,31.8,285.1,471.25,15.48,124,463.5,63.23
"12/07/2015",882.25,368.5,30.98,278.9,470.25,15.3,122.65,461.5,62.4
"12/08/2015",876.75,370,31.23,276.6,470.75,15,122.25,459.25,62.27
"12/09/2015",876.75,371.75,30.86,278.8,478,15.09,123.85,467.25,64.81
"12/10/2015",878.25,377.25,31.51,274.2,484.5,14.55,122.65,475.75,63.77
"12/11/2015",870.75,373,31.08,272.2,482.75,14.58,118.1,468.25,63.71
"12/14/2015",874.25,381.75,31.3,277.8,487.75,14.51,117.25,472.5,63.38
"12/15/2015",867.25,377.25,30.7,271.8,494.25,14.59,115.65,492.25,63.31
"12/16/2015",862.5,369.75,30.37,269.9,483.5,14.59,118.1,481,63.25
"12/17/2015",877,374.25,30.07,275.9,484,14.7,117.8,480.5,62.99
"12/18/2015",892.25,374.5,30.53,281,486.75,15.1,118.45,482.25,63.69
"12/21/2015",891.25,372,30.77,279,479,14.97,117.5,473.75,63.32
"12/22/2015",885.25,366.25,30.44,276.9,471.75,15.04,119.15,470.5,63.16
"12/23/2015",881.75,365.5,30.52,272.4,469.5,15.15,120.95,469,62.77
"12/24/2015",875.25,364.5,30.87,269,467.5,15.06,119.7,467.5,63.66
"12/28/2015",865,361,30.2,267.3,466.5,14.76,119.15,466,63.97
"12/29/2015",870,362.5,30.52,268.5,475.75,14.78,121.45,473.25,63.87
"12/30/2015",875.5,359,30.84,265.8,469.75,15.15,123.65,465.5,63.97
"12/31/2015",871.25,358.75,30.55,264.3,470,15.24,126.7,468.5,63.28
"01/04/2016",864.5,351.5,29.93,263.2,458.25,14.97,123.9,454.25,62.61
"01/05/2016",867.75,353,29.63,265.3,461.25,14.57,123,460,62.68
"01/06/2016",875.75,353.25,29.59,266.9,462.75,14.42,119.95,461,62
"01/07/2016",877,353,29.44,266.2,468.5,14.75,118.45,462.75,61.43
"01/08/2016",879.5,357,29.45,267.9,478.5,14.46,119,472.75,61.4
"01/11/2016",881,351.75,29.08,268.8,469,14.15,114.45,462.25,61.5
"01/12/2016",890.75,356.75,29.01,274.7,481.25,14.05,114.35,480.75,61.59
"01/13/2016",899,358,29.36,272.9,478,14.47,114.8,476,62.14
"01/14/2016",896,358,29.68,269.7,468.75,14.88,115.9,468.5,61.9
"01/15/2016",879,363.25,29.65,270.7,473.75,14.92,114.9,474,61.41
"01/18/2016",879,363.25,29.65,270.7,473.75,14.92,114.9,474,61.41
"01/19/2016",883.5,367.75,30.03,271.3,474.5,14.75,115.65,472.75,62.47
"01/20/2016",874,368.75,29.81,269.8,471.5,14.18,111.6,467.25,61.97
"01/21/2016",878.5,367,29.94,272.2,475,14.45,114.4,471.5,62.09
"01/22/2016",876.5,370.25,30.5,268.5,475.5,14.42,116,470.75,62.45
"01/25/2016",880.5,369.75,30.44,272.5,481.5,14.1,116.45,474,61.6
"01/26/2016",876.5,369.25,30.74,269.9,484.75,14.02,116.7,476.75,61.41
"01/27/2016",883,369.25,30.87,272.5,476.5,13.58,118.2,467.5,60.86
"01/28/2016",867.75,365.5,30.69,266.9,472.25,13.25,119.15,464.75,61.36
"01/29/2016",882.25,372,30.88,272.4,479.25,13.14,116.35,472,61.13
"02/01/2016",880.75,371.25,30.76,271,475.25,12.83,117.75,466.75,61.79
"02/02/2016",886.25,372.5,30.79,274.6,475.25,12.99,119.85,465.25,62.3
"02/03/2016",876.75,371,30.98,270.1,480,12.89,121.55,468.5,61.94
"02/04/2016",874.5,368.5,31.24,267.6,472.75,12.89,123.2,459.75,60.23
"02/05/2016",867.5,365.75,31.23,265,466.75,13.27,120.4,454,59.97
"02/08/2016",862.5,362.25,30.75,264.5,458.5,13.45,115.75,445.5,59.6
"02/09/2016",863.25,361,30.7,263.1,457.5,13.39,114.75,445,58.64
"02/10/2016",862.25,360.25,31.01,261,461.25,13.38,114.75,444.75,58.88
"02/11/2016",873.5,360.25,31.59,263.7,458.25,13.07,113,444,58.42
"02/12/2016",872.75,358.75,31.8,262,457.5,13.15,115.55,444.25,58.9
"02/15/2016",872.75,358.75,31.8,262,457.5,13.15,115.55,444.25,58.9
"02/16/2016",879.75,363,31.61,264.8,464.25,13.22,114.9,450.75,59.85
"02/17/2016",882.5,367.25,31.99,263.6,468.5,13.16,114.55,454,59.87
"02/18/2016",879.75,365.5,31.83,263.5,462.25,12.78,114.15,453.25,59.91
"02/19/2016",878.25,365.5,31.39,264.5,461.75,12.52,115.75,457,60.01
"02/22/2016",881,367.5,31.49,264.9,458.5,12.61,119.85,453.75,57.74
"02/23/2016",869.25,362,30.75,263.2,448,14,117.8,446.25,58.17
"02/24/2016",867.5,359.75,30.92,262.9,442.75,13.97,115.05,442.75,57.7
"02/25/2016",859,355.5,30.65,260,445.25,14.24,114.65,446.25,58.16
"02/26/2016",855,354.5,31.03,257.2,443.25,13.91,113,442.5,57.92
"02/29/2016",853,353.5,30.64,259.3,445,14.56,112.65,445,58.01
"03/01/2016",850.75,353.75,30.32,258.1,438.5,14.39,112.5,437.5,58.25
"03/02/2016",854.25,354.5,30.17,261.2,442.75,14.67,113.35,443,58.04
"03/03/2016",856.25,353.75,30.41,262,453.25,14.84,115.6,454.5,58.42
"03/04/2016",870.5,354.5,30.73,267.7,454.75,14.83,118.8,457.75,58.93
"03/07/2016",873.5,355,30.95,268.5,457.75,14.66,118.65,459.75,58.92
"03/08/2016",877.5,358.75,30.92,270.8,461.25,14.86,120.2,460.25,58.21
"03/09/2016",880,359,31.52,269.6,463.75,14.63,120.85,465.25,56.59
"03/10/2016",881.75,362.5,31.41,270.2,471.5,14.82,120.6,472.75,56.83
"03/11/2016",888,366,31.93,272,469.75,15.13,124.4,472.5,57.15
"03/14/2016",888,366.75,32.25,268.1,471.5,15.42,125.6,477,58.29
"03/15/2016",892,368.5,32.49,268.2,477.25,15.32,124.1,489,58.24
"03/16/2016",894.5,368.25,32.69,267.7,470.75,15.47,127.4,483.75,58.32
"03/17/2016",897.75,368.5,33.41,267,462.5,15.99,132,470.75,58.36
"03/18/2016",897.5,367,33.42,266.6,463,15.97,133.85,469.5,57.16
"03/21/2016",902,369.5,33.58,268.8,466.5,16.29,131.55,474.75,58.17
"03/22/2016",910.25,370,33.93,271,466.75,16.58,134.65,476.75,58.37
"03/23/2016",905.25,368.5,33.36,270.9,463,16.71,131.1,472.25,58.39
"03/24/2016",910.5,370,33.18,275.3,463,15.87,127.55,471.75,57.72
"03/28/2016",909,370.5,33.63,272.1,471,15.94,128.55,477,57.8
"03/29/2016",916,373,34.05,273.2,476.75,15.86,127.45,481.75,57.38
"03/30/2016",909,367,33.79,271.9,464,15.87,127,465.75,57.67
"03/31/2016",910.75,351.5,34.22,270.3,473.5,15.35,127.45,476.25,58.44
"04/01/2016",918.25,354,34.45,272.3,475.75,15.18,127.25,477.75,59.2
"04/04/2016",913.5,354.5,34.69,268.2,474.75,14.64,122.8,475.25,58.96
"04/05/2016",904.75,356.75,33.99,268.7,474,14.64,120.9,473.5,58.9
"04/06/2016",908,358,34.26,267.9,463,14.62,121.5,461.25,58.75
"04/07/2016",904.5,361.5,34.1,266.8,457,14.43,119.8,454.25,59.03
"04/08/2016",916.75,362.25,33.94,273.7,460.25,14.69,120.45,460,60.07
"04/11/2016",928.25,356.75,33.9,280.1,447.25,14.15,123.35,443.75,60.71
"04/12/2016",936.25,362.75,33.69,285.1,452.5,14.07,124.6,447.25,61.51
"04/13/2016",955.75,373.5,33.96,292.7,461.5,14.01,121.75,454.5,61.63
"04/14/2016",948,374,33.69,290.1,459.75,14.13,123.15,455,60.64
"04/15/2016",956,378.5,33.38,295.9,459.75,15.04,122.95,457.75,60.03
"04/18/2016",954.25,381,33.95,293,472.75,15.35,124,464.75,62.15
"04/19/2016",985.5,384.5,34.78,305.1,486.25,15.17,125.85,476.75,62.69
"04/20/2016",1009.75,394.75,34.64,318.9,504.25,15.57,127.15,493.25,63.8
"04/21/2016",1018.75,384.5,34.21,325.2,495.75,15.58,123.55,488.5,63.49
"04/22/2016",987,371.75,33.99,311.7,467,15.26,122.75,461.75,63.08
"04/25/2016",999.75,377,33.9,316.4,471.25,15.63,123.1,462.5,64.77
"04/26/2016",1017.75,382.25,33.94,323.3,479.75,15.77,125.25,466.25,63.46
"04/27/2016",1019,380.75,33.62,325.2,474.25,15.55,121.05,464,64.07
"04/28/2016",1018,387,33.05,330.6,475.5,15.32,120.4,461,63.69
"04/29/2016",1021,390.25,32.88,332.1,478,16.16,120.85,465.25,63.76
"05/02/2016",1035.5,390.25,32.19,345.3,477,16.21,119.1,461,64.36
"05/03/2016",1021.5,378.25,32.13,339.5,459.75,16.25,118.6,442,63.05
"05/04/2016",1024.5,373.25,32.2,343,460.5,16.65,119.1,444,62.17
"05/05/2016",1003.5,371.75,32.01,335,453,15.84,120.9,440.25,61.63
"05/06/2016",1026.25,376,32.81,341.2,453.25,15.74,123.45,441,61.63
"05/09/2016",1018.75,367.75,32.54,340.2,447,15.88,125.15,433.75,61.33
"05/10/2016",1076,378.5,33.13,360.4,451.5,16.02,126.9,436.75,60.9
"05/11/2016",1069.75,374,33.08,364.4,449.5,16.77,127.9,431.5,60.6
"05/12/2016",1064.5,385.25,32.3,366.8,458.5,16.98,128.2,438.75,60.73
"05/13/2016",1055,382,32.17,361,465,16.74,128.8,444.75,60.62
"05/16/2016",1064.5,394,32.79,361.2,474.75,16.89,132.7,453.5,60.99
"05/17/2016",1080.25,397,32.78,369.1,481.75,16.82,131.85,457.75,62.2
"05/18/2016",1075.25,399.5,32.45,372.7,480,16.81,129.3,456.75,62.05
"05/19/2016",1071.5,390,31.91,378.1,468.75,16.7,123.95,448,61.07
"05/20/2016",1074.25,394.5,31.27,392.7,467.75,17.07,124.7,449,61.67
"05/23/2016",1058.5,397.75,31.15,387.7,462,16.8,122.15,447,61.45
"05/24/2016",1054.75,397.5,30.89,388.9,464,16.61,121.8,446.5,63.01
"05/25/2016",1085.5,404.75,31.34,407.2,466,17.16,121.4,451,62.9
"05/26/2016",1079.75,408.25,31.04,409.6,481.25,17.42,121.5,462.25,64.33
"05/27/2016",1086.5,412.75,31.48,402.6,481.5,17.52,121.3,459.75,64.28
"05/30/2016",1086.5,412.75,31.48,402.6,481.5,17.52,121.3,459.75,64.28
"05/31/2016",1078.5,404.75,31.82,396.6,464.5,17.49,121.55,447.25,63.94
"06/01/2016",1099.75,413.75,32.19,399.1,473.75,17.41,121.9,456,63.17
"06/02/2016",1144.25,415.25,32.26,418.3,485.5,18.08,123,464.5,62.87
"06/03/2016",1132,418.25,32.26,414.3,497.25,18.75,127.1,474,63.92
"06/06/2016",1138.25,427.25,32.51,411.7,507.5,18.78,131.7,481.25,65.55
"06/07/2016",1141.25,427.75,32.29,407.8,509,19,132.2,485,65.85
"06/08/2016",1177.75,431.25,32.89,417.1,519.5,19.61,139.65,492.75,65.78
"06/09/2016",1176,426.5,33.03,413.5,510.25,19.74,133.95,484.25,64.96
"06/10/2016",1178.25,423,32.76,414,495,19.7,136.95,468.5,64.75
"06/13/2016",1169,430,32.51,408.4,491.25,19.54,137.3,460.75,63.79
"06/14/2016",1169.5,436.5,32.52,408.6,485,19.34,135.1,458.5,63.04
"06/15/2016",1156,429,31.96,407.2,477.5,19.76,138.2,456.75,62.6
"06/16/2016",1134.5,425.25,31.16,397.7,472.5,19.68,139.5,450.75,63.3
"06/17/2016",1159.5,437.75,31.93,407.4,481.25,19.76,140.75,460.75,64.57
"06/20/2016",1143.5,421.25,31.64,402.7,473,19.69,139.5,451.25,64.39
"06/21/2016",1133.25,396.25,31.36,393.3,458.5,19.24,138.5,435,62.85
"06/22/2016",1137.5,393,31.55,391,458.75,19.04,136.95,433,62.94
"06/23/2016",1124.5,387.25,31.75,383.2,454.25,19.04,139.25,427.75,64.88
"06/24/2016",1103,384.5,30.99,375.6,454.75,19,134.35,422.75,64.5
"06/27/2016",1133,385.25,31.26,384,446.75,19.48,134.5,412.75,63.48
"06/28/2016",1150.5,385.25,31.11,392.4,443.75,19.81,138.9,408.75,64.66
"06/29/2016",1144.5,372.75,30.82,397.1,429.5,20.82,142.85,400,64.5
"06/30/2016",1175,358.75,31.38,405.3,431.25,20.15,144.1,404.25,62.82
"07/01/2016",1168.75,353,31.03,404.8,416.25,20.78,144.85,394.25,63.62
"07/04/2016",1168.75,353,31.03,404.8,416.25,20.78,144.85,394.25,63.62
"07/05/2016",1117,344,30.82,385.4,419.5,20.87,144.2,402,63.75
"07/06/2016",1106.25,335.75,30.25,386,415.75,20.57,141.95,400.5,63.78
"07/07/2016",1054.25,335.5,29.73,370,412,19.73,140.45,396.5,63.67
"07/08/2016",1089.75,349.75,30.27,378.7,420.75,19.57,142.75,405.25,65.92
"07/11/2016",1082.75,343.75,30.25,373.7,416.25,20.28,147.95,401,68.14
"07/12/2016",1107.25,349.75,30.71,378.3,424,19.72,145.95,407.75,71.14
"07/13/2016",1128,365.75,30.65,388.5,426.25,19.48,146.2,407.75,73.38
"07/14/2016",1111.5,362.25,31.12,381.3,421.75,19.91,150.3,406,73.82
"07/15/2016",1072.5,352.25,30.89,369.4,424.75,19.31,145.7,413.75,73.86
"07/18/2016",1078.25,357,30.94,373,429.5,19.37,147.8,420,73.63
"07/19/2016",1044,341.75,30.66,359.7,418,19.36,144.65,410.5,72.96
"07/20/2016",1027,337.5,30.71,352.4,413,19.28,147,406.75,71.95
"07/21/2016",1032.5,334.25,31.06,352.5,417.75,19.56,146.85,407.5,72.66
"07/22/2016",1006.5,335,30.21,346.7,425.25,19.59,141.9,419,72.52
"07/25/2016",983.75,334.75,29.46,338.9,429,19.89,141.1,423.25,72.12
"07/26/2016",993.5,332.5,29.56,341.4,415,19.52,141.6,412,73.63
"07/27/2016",1010.5,335.75,29.53,344.8,414.75,19.1,141.2,412.5,73.83
"07/28/2016",1003.5,331.25,29.49,341.5,410.25,18.8,142.15,409,73.02
"07/29/2016",1032.5,334.5,30.35,350,407.75,19.05,146.2,409.75,74.16
"08/01/2016",996,325.75,29.75,334,406,18.81,143.45,409.25,74.17
"08/02/2016",985.25,324.25,30.06,328.4,401.25,19.05,141.25,406.5,73.67
"08/03/2016",990.5,325,30.3,330.5,410.25,19.04,140.4,412.25,73.84
"08/04/2016",990.5,320.75,30.54,329.7,403.25,19.7,142.1,405.75,75.86
"08/05/2016",1003.75,324.25,30.52,335.8,416,20.35,142.5,411.75,76.64
"08/08/2016",1018.75,325.25,30.93,337.9,417,20.55,141.1,409.75,76.06
"08/09/2016",1022,322.25,31.17,339.2,417,20.39,141.1,410,73.06
