Date,SOYBEANS,CORN,SOYBEAN OIL,SOYBEAN MEAL,WHEAT,SUGAR,COFFEE,HRW WHEAT,COTTON
8/7/05,675.5,226.25,24.55,211.3,328.5,9.54,104.15,333.0,53.8
11/7/05,688.0,226.75,24.77,214.6,327.0,9.48,101.75,332.0,53.15
12/7/05,698.5,227.0,25.01,219.2,323.75,9.5,102.35,329.0,50.15
13/7/05,711.5,237.25,25.35,222.0,332.0,9.58,102.5,335.0,49.6
14/7/05,723.0,245.25,25.7,230.0,338.0,9.59,106.15,341.0,50.2
15/7/05,721.0,257.75,25.48,226.7,348.5,9.55,103.25,350.75,49.54
18/7/05,717.25,260.0,25.54,224.2,352.25,9.59,97.85,353.0,49.09
19/7/05,682.5,248.5,24.46,214.1,338.5,9.52,94.15,341.75,48.45
20/7/05,684.5,241.5,24.73,217.0,333.25,9.41,98.45,338.75,48.25
21/7/05,669.5,234.0,24.31,212.6,327.0,9.66,98.9,334.75,48.9
22/7/05,669.25,233.5,24.51,212.6,330.5,9.7,99.45,336.5,50.2
25/7/05,669.75,230.5,24.59,212.2,325.75,9.9,102.1,333.75,50.2
26/7/05,676.0,234.25,24.43,213.4,328.5,9.96,101.85,337.5,50.5
27/7/05,673.75,236.5,24.31,213.5,330.5,9.95,99.35,339.0,50.05
28/7/05,684.25,241.0,24.5,215.8,333.0,9.92,101.8,342.5,50.11
29/7/05,671.75,236.5,24.31,212.4,327.75,9.83,103.15,339.25,50.99
1/8/05,673.0,231.75,24.08,212.4,330.5,9.96,102.15,342.0,50.7
2/8/05,689.5,232.5,25.02,215.4,332.0,10.09,106.6,344.25,50.95
3/8/05,670.0,227.0,24.3,210.8,326.0,10.2,105.75,336.5,50.39
4/8/05,671.25,224.5,24.15,212.6,325.0,10.22,106.25,338.25,50.6
5/8/05,658.5,220.5,23.62,210.9,320.0,10.08,105.35,335.0,49.8
8/8/05,660.5,222.0,23.44,211.7,322.25,10.1,102.3,336.25,49.42
9/8/05,643.0,218.75,22.8,207.4,319.5,9.92,102.6,334.25,49.15
10/8/05,643.5,223.0,22.72,208.0,323.5,9.83,105.7,334.5,48.51
11/8/05,641.0,225.0,22.67,207.6,326.25,9.85,106.75,342.5,47.88
12/8/05,643.0,217.75,22.8,203.0,321.25,9.87,104.9,341.25,47.13
15/8/05,612.75,210.5,22.3,191.6,315.75,9.74,96.15,340.5,46.15
16/8/05,616.75,209.5,22.29,192.7,310.25,9.62,96.9,338.0,46.25
17/8/05,615.0,213.0,22.6,191.6,314.25,9.78,97.75,340.0,47.0
18/8/05,609.75,211.25,22.51,190.9,320.75,9.67,95.3,345.0,46.26
19/8/05,597.25,210.25,22.28,186.8,325.25,9.68,96.1,350.5,46.87
22/8/05,607.25,212.5,22.43,189.9,323.0,9.6,96.35,347.75,47.3
23/8/05,610.75,210.5,22.56,190.0,317.25,9.58,98.95,350.25,47.67
24/8/05,602.5,208.75,22.5,188.3,314.0,9.83,96.15,344.0,47.0
25/8/05,587.0,206.25,22.06,183.7,315.75,9.73,93.15,350.0,46.52
26/8/05,591.0,203.75,22.08,183.7,312.25,9.76,91.65,351.5,46.9
29/8/05,594.0,204.75,22.24,184.3,310.5,9.83,92.6,355.25,47.63
30/8/05,599.75,203.5,22.86,184.6,307.25,10.12,94.5,347.0,48.75
31/8/05,586.75,201.5,22.41,182.4,301.5,10.07,97.75,343.0,48.15
1/9/05,595.75,207.75,22.82,184.5,306.75,10.1,101.95,340.5,48.29
2/9/05,588.5,203.5,22.53,184.1,305.0,10.11,100.0,340.5,48.47
5/9/05,588.5,203.5,22.53,184.1,305.0,10.11,100.0,340.5,48.47
6/9/05,604.75,207.5,22.85,188.1,305.5,10.2,97.45,339.0,50.45
7/9/05,595.0,204.25,22.62,184.8,303.5,10.13,91.5,336.0,51.25
8/9/05,590.5,202.75,22.4,184.4,309.0,10.18,92.7,337.0,50.37
9/9/05,580.5,203.0,22.17,180.4,313.0,10.27,92.2,342.5,50.05
12/9/05,575.0,198.5,22.04,178.0,313.0,10.4,89.05,348.5,49.6
13/9/05,576.0,198.5,21.97,177.5,316.5,10.31,88.65,353.5,48.37
14/9/05,569.5,195.0,22.07,175.5,311.5,10.3,91.4,354.0,48.6
15/9/05,568.75,206.5,22.13,173.2,322.75,10.33,89.35,365.5,48.04
16/9/05,571.25,206.25,21.96,173.5,324.25,10.43,88.2,367.25,47.99
19/9/05,576.0,206.25,22.72,173.5,320.25,10.51,84.45,362.75,50.17
20/9/05,572.0,206.75,22.45,172.3,321.25,10.49,91.75,358.0,49.0
21/9/05,577.75,206.5,22.92,172.6,325.25,10.25,91.1,360.75,50.0
22/9/05,580.5,208.25,23.32,172.1,332.25,10.47,92.3,369.25,50.0
23/9/05,574.0,207.25,22.88,171.3,333.5,10.43,91.5,373.5,49.15
26/9/05,567.5,204.5,22.67,169.7,329.25,10.4,87.65,372.0,49.08
27/9/05,557.5,203.25,22.09,168.4,327.0,10.92,88.15,367.25,52.0
28/9/05,562.75,203.25,22.42,169.5,328.75,11.13,92.9,368.0,52.7
29/9/05,560.5,203.5,22.55,167.1,333.5,10.89,92.95,370.25,53.1
30/9/05,573.25,205.5,23.72,167.2,346.25,10.95,93.45,380.25,51.5
3/10/05,581.0,208.75,24.46,167.3,348.75,11.53,92.85,381.75,52.55
4/10/05,562.5,205.75,23.8,163.7,347.25,11.43,92.7,379.0,51.55
5/10/05,563.5,204.75,23.85,162.8,345.0,11.44,93.7,378.0,52.45
6/10/05,564.25,204.25,23.82,163.7,345.25,11.26,93.5,381.75,52.75
7/10/05,564.25,202.5,23.47,165.3,338.0,11.37,94.85,376.75,52.2
10/10/05,555.5,202.0,23.07,164.3,339.75,11.66,98.9,382.5,55.66
11/10/05,563.5,202.5,23.4,165.1,342.75,11.84,100.75,382.75,55.17
12/10/05,589.0,205.75,24.1,173.2,347.5,11.73,101.3,388.25,55.9
13/10/05,588.25,203.5,23.8,175.0,343.5,11.69,100.35,388.25,56.18
14/10/05,589.5,203.5,23.45,175.3,339.0,11.66,99.65,381.0,56.93
17/10/05,591.25,203.75,24.39,175.2,336.25,11.46,104.1,380.0,56.0
18/10/05,584.5,202.0,24.44,171.0,328.75,11.69,104.65,373.0,55.37
19/10/05,589.25,201.75,24.31,172.2,327.75,11.73,104.05,369.5,54.29
20/10/05,585.0,202.75,23.98,171.9,332.25,11.63,105.7,373.0,53.21
21/10/05,572.25,201.5,23.48,169.4,330.0,11.8,103.45,370.0,54.49
24/10/05,575.0,199.5,23.76,169.9,323.25,11.63,103.15,365.25,54.03
25/10/05,578.0,199.5,23.78,170.9,325.5,11.82,103.7,370.25,55.23
26/10/05,571.5,198.25,23.53,169.3,323.5,11.78,101.7,372.75,54.76
27/10/05,571.0,197.75,23.38,170.5,324.5,11.78,100.15,378.25,52.13
28/10/05,565.0,197.0,23.33,168.8,317.75,11.61,98.35,376.0,52.52
31/10/05,564.75,196.25,22.86,169.7,317.0,11.33,96.65,371.25,51.87
1/11/05,574.5,196.75,23.02,173.5,317.0,11.25,97.1,368.75,52.11
2/11/05,573.5,196.0,22.84,173.9,313.0,11.47,101.05,360.5,52.29
3/11/05,591.75,196.25,23.53,178.3,313.25,11.54,103.75,362.5,51.73
4/11/05,580.5,195.5,22.94,176.2,311.25,11.56,103.9,366.75,51.44
7/11/05,571.5,194.75,22.67,174.1,310.0,11.37,102.95,359.75,51.26
8/11/05,574.25,195.25,22.81,173.9,313.0,11.28,107.85,364.75,50.96
9/11/05,578.25,195.25,22.96,174.3,315.0,11.2,106.9,370.75,50.41
10/11/05,577.0,193.75,22.77,175.5,309.75,11.47,106.75,370.0,50.2
11/11/05,593.0,195.5,22.74,181.7,311.5,11.48,106.95,371.0,50.72
14/11/05,590.25,196.75,22.51,180.2,311.75,11.75,99.85,364.5,50.89
15/11/05,592.25,195.75,22.34,180.2,307.0,12.04,96.5,360.75,50.28
16/11/05,576.75,192.75,22.19,173.4,306.75,12.12,96.55,357.75,49.79
17/11/05,579.25,192.25,22.16,174.8,304.75,12.05,98.0,354.25,49.64
18/11/05,569.75,191.25,22.01,172.2,302.0,11.98,96.8,358.25,49.31
21/11/05,572.25,191.5,21.93,173.9,298.5,12.07,99.05,353.75,48.54
22/11/05,572.25,191.5,21.98,173.6,297.0,12.05,98.65,351.5,49.9
23/11/05,562.0,190.75,21.63,170.7,297.0,12.15,97.4,347.5,48.95
24/11/05,562.0,190.75,21.63,170.7,297.0,12.15,97.4,347.5,48.95
25/11/05,554.25,189.75,21.13,170.1,297.0,12.15,97.4,347.75,48.95
28/11/05,558.25,187.75,21.24,171.7,297.5,12.45,96.15,347.5,48.85
29/11/05,554.0,186.25,20.95,170.3,300.5,12.45,95.7,359.25,48.98
30/11/05,558.0,187.5,21.05,171.8,304.0,12.43,93.0,369.0,49.19
1/12/05,559.75,189.25,21.04,172.3,305.5,12.92,92.4,370.75,48.3
2/12/05,562.75,189.75,21.29,173.8,303.5,12.86,90.75,366.0,48.3
5/12/05,573.25,193.5,21.66,175.6,304.5,13.26,91.85,367.0,49.05
6/12/05,564.0,190.75,21.05,175.1,299.75,13.09,92.7,363.0,49.1
7/12/05,559.0,187.0,21.0,173.6,297.25,13.39,92.0,362.0,49.62
8/12/05,566.75,188.25,20.97,179.3,295.5,13.61,92.8,357.5,52.75
9/12/05,568.75,189.75,20.7,181.6,293.0,13.51,92.75,352.0,52.72
12/12/05,584.0,194.25,20.87,188.5,299.5,13.96,96.45,351.0,53.41
13/12/05,597.5,195.5,20.9,195.7,304.0,13.81,95.4,353.0,53.69
14/12/05,592.5,194.25,20.91,192.5,309.5,13.59,93.2,361.0,53.24
15/12/05,587.25,204.75,21.4,187.4,318.75,13.87,94.35,366.5,53.01
16/12/05,592.25,207.5,21.3,191.4,319.75,14.2,94.35,367.5,53.39
19/12/05,608.5,208.75,21.57,198.6,323.25,14.33,98.1,371.0,53.63
20/12/05,605.25,209.75,21.31,197.8,328.0,14.21,102.4,374.5,53.22
21/12/05,606.5,210.0,21.22,200.9,327.5,14.1,101.2,371.5,52.85
22/12/05,612.75,212.75,21.4,203.6,330.75,14.5,102.8,376.0,54.14
23/12/05,613.0,214.0,21.28,203.4,334.5,14.63,102.6,380.5,53.54
27/12/05,611.5,215.5,20.98,203.8,340.0,14.55,106.2,385.75,53.8
28/12/05,611.0,216.25,20.84,202.4,345.5,14.61,107.0,390.25,54.07
29/12/05,597.75,211.0,20.9,198.1,337.25,14.79,106.9,385.25,53.65
30/12/05,602.0,215.75,21.3,197.3,339.25,14.68,107.1,387.0,54.19
3/1/06,617.5,220.0,22.96,198.2,346.0,14.18,108.6,390.5,55.24
4/1/06,621.0,218.25,23.22,195.1,346.25,14.87,110.65,390.5,54.94
5/1/06,608.0,215.5,22.95,188.8,339.75,14.85,117.45,385.5,54.69
6/1/06,600.5,214.25,22.75,186.9,330.75,14.88,119.55,378.75,55.05
9/1/06,584.0,211.0,22.2,183.3,326.5,14.6,120.15,370.5,55.7
10/1/06,578.25,213.25,22.08,181.1,329.25,14.66,119.1,372.0,55.59
11/1/06,574.5,214.5,21.88,181.3,330.5,14.71,117.2,375.0,55.43
12/1/06,562.0,212.75,21.43,178.8,333.25,14.72,117.55,382.75,55.44
13/1/06,565.0,213.5,21.26,176.5,334.75,15.27,119.95,383.25,55.93
16/1/06,565.0,213.5,21.26,176.5,334.75,15.27,119.95,383.25,55.93
17/1/06,571.25,208.75,21.22,180.3,328.75,15.57,123.8,375.25,55.99
18/1/06,565.75,205.75,21.16,177.5,322.5,15.7,121.6,372.75,54.56
19/1/06,565.0,205.0,21.08,178.4,326.5,16.12,119.4,383.0,55.76
20/1/06,568.0,205.0,21.28,179.4,326.5,17.15,118.4,384.0,56.57
23/1/06,574.5,208.25,21.52,180.5,326.0,17.35,120.45,380.0,56.78
24/1/06,571.25,213.25,21.52,179.9,332.5,17.89,122.4,385.5,56.6
25/1/06,567.0,216.5,21.52,178.4,342.0,17.91,123.05,391.0,56.53
26/1/06,573.0,217.0,21.51,180.3,344.5,18.48,122.85,395.5,56.48
27/1/06,589.25,218.75,22.05,186.4,343.5,18.61,124.3,393.75,55.53
30/1/06,598.75,217.75,22.2,188.2,345.25,18.2,121.9,398.25,55.17
31/1/06,594.25,218.75,22.35,185.0,343.25,18.02,118.2,397.5,55.72
1/2/06,579.5,216.5,21.82,181.2,339.25,18.29,117.25,393.0,55.87
2/2/06,584.0,220.5,21.95,181.9,347.25,19.15,118.0,402.75,57.23
3/2/06,594.75,225.25,22.66,184.0,356.5,19.3,117.6,411.5,56.95
6/2/06,587.0,222.75,22.57,181.0,355.0,18.8,113.2,417.5,57.19
7/2/06,574.0,218.0,22.28,176.7,351.75,18.17,114.9,413.0,55.1
8/2/06,578.0,221.25,22.15,180.2,356.75,18.8,113.45,426.75,56.28
9/2/06,587.75,225.5,22.65,181.6,363.25,18.14,113.8,433.75,56.42
10/2/06,582.25,221.25,22.27,180.5,355.25,17.66,115.1,430.0,55.97
13/2/06,584.25,220.75,22.22,182.7,348.0,17.75,109.45,415.0,55.16
14/2/06,583.25,218.75,22.04,182.5,347.25,17.72,107.55,413.0,57.04
15/2/06,587.0,222.0,22.27,182.4,352.0,17.92,107.8,416.5,56.92
16/2/06,591.5,223.5,22.57,183.4,359.0,17.46,106.0,425.5,56.46
17/2/06,601.25,226.5,23.33,185.3,368.0,17.33,109.45,435.25,57.43
20/2/06,601.25,226.5,23.33,185.3,368.0,17.33,109.45,435.25,57.43
21/2/06,587.5,226.0,23.05,180.2,372.5,17.68,111.15,440.0,56.68
22/2/06,574.0,221.5,22.75,175.7,365.5,18.26,109.5,431.5,56.9
23/2/06,571.75,223.0,22.76,174.8,366.25,17.5,110.95,434.0,57.38
24/2/06,577.25,227.75,22.96,175.5,368.25,17.62,110.95,434.0,56.92
27/2/06,579.5,227.5,22.99,176.5,373.25,16.55,108.35,440.5,55.45
28/2/06,580.25,228.0,23.59,174.2,370.25,16.74,111.8,439.0,56.0
1/3/06,577.5,224.25,23.8,172.4,362.75,16.79,112.2,433.0,55.6
2/3/06,591.0,228.5,24.37,176.2,369.0,16.88,110.1,436.5,55.18
3/3/06,593.25,228.75,24.56,175.1,373.5,17.23,112.1,443.0,54.6
6/3/06,587.0,223.0,24.45,173.9,370.0,17.77,109.0,435.75,54.02
7/3/06,578.0,221.0,23.95,172.5,370.5,17.18,106.7,433.0,53.8
8/3/06,572.25,219.0,23.59,171.8,376.0,16.62,106.75,439.0,53.1
9/3/06,576.5,223.25,23.75,172.5,370.75,16.28,106.85,439.0,53.62
10/3/06,578.25,226.0,23.85,172.4,374.5,16.68,105.7,447.0,55.11
13/3/06,573.5,220.5,23.48,172.7,360.0,16.85,104.4,428.0,54.24
14/3/06,574.75,218.75,23.31,172.0,352.0,16.4,104.6,414.0,54.1
15/3/06,584.25,229.25,23.55,175.0,362.0,16.7,107.1,421.25,54.58
16/3/06,576.25,224.5,23.43,173.1,352.75,16.62,105.3,413.75,54.49
17/3/06,576.5,221.5,23.24,173.8,357.5,16.44,103.65,421.5,54.06
20/3/06,572.5,218.25,22.91,173.3,350.25,16.62,104.1,413.75,53.51
21/3/06,575.25,223.5,22.83,174.1,352.5,17.02,105.45,417.0,53.21
22/3/06,577.0,222.5,22.88,175.3,349.25,16.81,104.15,417.0,52.22
23/3/06,574.75,219.25,23.03,173.9,344.0,16.85,104.9,407.5,52.99
24/3/06,573.75,218.75,22.74,175.3,342.5,17.13,105.3,401.5,52.5
27/3/06,579.5,221.75,22.66,178.8,339.75,17.48,105.95,397.5,53.1
28/3/06,581.5,222.25,22.91,178.4,341.25,18.17,105.55,401.75,52.91
29/3/06,582.5,224.25,22.97,178.7,341.75,18.2,104.35,406.5,53.16
30/3/06,587.75,227.75,23.17,179.4,344.5,18.27,108.6,410.75,53.7
31/3/06,571.5,236.0,22.79,174.6,347.75,17.9,107.0,418.5,52.65
3/4/06,565.0,236.5,22.64,173.1,342.0,18.33,109.45,415.0,52.57
4/4/06,558.75,234.5,22.44,171.0,342.75,17.96,107.05,414.25,52.81
5/4/06,561.5,236.25,22.37,172.3,347.0,17.84,108.05,422.0,53.96
6/4/06,564.0,241.5,22.67,172.7,352.5,17.77,108.85,431.0,53.64
7/4/06,557.75,243.0,22.54,171.1,351.25,17.12,108.35,430.0,53.97
10/4/06,555.25,241.25,22.63,168.4,361.0,17.01,108.15,450.0,53.2
11/4/06,562.5,242.0,22.96,171.2,367.5,17.0,104.75,462.0,52.31
12/4/06,560.5,237.0,22.64,171.9,360.5,16.76,104.7,462.25,52.28
13/4/06,563.0,236.25,22.56,173.4,357.5,16.49,105.25,456.5,52.01
17/4/06,571.5,236.5,22.7,177.5,349.5,16.88,106.65,437.75,52.6
18/4/06,575.5,239.25,23.25,177.7,355.0,17.52,109.2,452.5,52.5
19/4/06,574.0,238.5,23.89,175.4,354.75,17.43,110.1,446.75,52.55
20/4/06,571.25,235.75,24.14,172.6,353.0,17.15,112.9,445.0,50.88
21/4/06,569.75,236.5,24.61,171.9,352.75,17.21,112.0,437.5,50.67
24/4/06,574.25,232.75,24.5,173.6,350.75,17.05,111.35,437.5,50.11
25/4/06,579.5,231.0,24.78,173.7,350.0,16.84,106.7,442.5,49.5
26/4/06,575.75,231.5,24.77,172.9,348.5,16.82,109.0,438.75,50.0
27/4/06,575.25,231.25,25.17,171.2,342.5,16.72,105.5,422.25,49.1
28/4/06,587.25,238.25,25.54,172.9,346.25,17.13,107.2,429.75,49.9
1/5/06,593.25,238.0,25.47,178.1,353.25,17.73,107.1,435.0,50.15
2/5/06,590.5,233.25,25.32,176.2,355.25,17.91,110.35,438.5,49.25
3/5/06,592.75,232.25,25.35,175.3,354.0,17.69,108.85,434.5,49.45
4/5/06,590.75,229.75,24.94,176.6,352.25,17.05,107.15,435.0,48.85
5/5/06,594.5,230.75,25.15,177.3,361.25,17.48,106.5,449.0,48.7
8/5/06,586.0,227.0,24.53,176.5,363.5,17.25,105.75,457.75,49.44
9/5/06,592.5,228.5,24.7,179.5,375.5,17.47,107.05,463.75,51.13
10/5/06,593.25,230.0,24.95,178.6,377.5,17.38,107.2,455.0,50.44
11/5/06,602.75,237.75,25.97,177.8,382.5,17.65,102.7,466.0,51.31
12/5/06,600.0,248.25,26.0,174.8,394.0,17.6,101.8,475.0,52.05
15/5/06,604.5,260.0,25.49,177.4,399.5,17.17,99.6,480.25,51.6
16/5/06,602.75,259.0,25.71,176.2,403.5,17.03,100.85,485.75,51.39
17/5/06,604.0,263.0,25.82,176.4,423.0,16.93,98.25,506.5,50.81
18/5/06,598.0,260.25,25.57,175.3,418.5,16.34,99.65,506.25,50.02
19/5/06,587.0,252.75,25.03,173.4,416.25,16.42,100.65,504.25,49.36
22/5/06,582.5,254.5,24.92,172.2,426.25,16.39,99.6,517.5,49.17
23/5/06,586.75,253.0,25.43,171.8,419.75,16.62,101.4,512.0,50.78
24/5/06,582.5,249.5,25.08,172.3,411.75,16.21,99.8,501.5,49.95
25/5/06,584.25,253.25,25.09,173.5,409.5,16.24,98.65,498.75,50.06
26/5/06,582.5,254.0,25.11,173.3,415.5,15.88,98.1,506.0,50.94
30/5/06,583.5,254.5,25.4,171.9,412.0,15.91,98.75,502.0,51.65
31/5/06,579.5,251.25,25.16,172.4,393.5,15.46,98.95,487.75,50.94
1/6/06,586.75,254.5,25.15,175.2,392.0,15.14,99.95,483.5,52.35
2/6/06,609.0,259.5,25.43,185.4,403.75,15.21,101.25,494.25,52.92
5/6/06,603.25,253.0,25.3,183.9,398.5,15.39,98.45,495.5,52.64
6/6/06,593.5,247.75,25.03,180.9,385.0,15.09,96.1,478.25,51.88
7/6/06,597.0,251.0,24.95,182.1,387.75,15.22,96.0,487.0,52.12
8/6/06,587.75,245.5,24.65,180.1,383.5,15.03,96.45,484.0,52.82
9/6/06,585.75,242.0,24.86,176.6,372.5,15.05,95.9,479.0,52.61
12/6/06,600.0,247.5,25.3,181.2,373.75,14.91,95.65,479.5,52.7
13/6/06,595.75,243.25,24.97,181.4,369.75,14.72,95.3,471.5,51.75
14/6/06,589.5,237.0,24.77,179.2,361.25,14.71,96.05,461.0,51.83
15/6/06,592.5,233.0,24.82,179.1,361.5,15.0,96.55,464.0,52.44
16/6/06,600.25,235.5,24.86,180.9,359.0,15.01,95.25,462.5,52.07
19/6/06,584.5,229.75,24.2,177.9,358.5,14.85,94.95,461.0,50.9
20/6/06,585.25,229.75,24.28,177.3,367.0,15.21,95.45,473.0,51.1
21/6/06,586.25,232.75,24.44,178.1,372.0,15.74,95.1,482.25,50.89
22/6/06,583.0,230.5,24.49,176.5,365.5,15.75,95.7,479.25,49.12
23/6/06,580.5,228.25,24.62,176.5,363.25,15.45,95.3,480.0,46.12
26/6/06,569.5,223.0,24.44,171.9,368.5,15.76,94.6,484.0,47.76
27/6/06,578.0,225.25,25.14,173.1,378.25,15.64,95.35,493.5,47.95
28/6/06,578.5,226.0,25.27,172.7,372.0,15.67,97.7,490.75,48.75
29/6/06,581.75,228.5,25.64,172.4,374.0,15.63,97.5,496.75,49.5
30/6/06,594.75,235.5,26.36,174.6,371.5,15.79,99.5,499.75,49.75
3/7/06,601.5,243.25,26.17,175.7,384.25,16.62,102.0,503.0,49.0
4/7/06,601.5,243.25,26.17,175.7,384.25,16.62,102.0,503.0,49.0
5/7/06,594.5,239.5,26.32,173.4,386.5,17.02,101.85,510.0,49.2
6/7/06,608.5,245.25,27.12,175.2,390.0,17.16,101.3,506.0,49.15
7/7/06,602.0,241.0,27.1,172.9,381.5,16.87,98.4,499.0,47.5
10/7/06,603.0,247.75,27.3,173.4,382.5,16.46,99.1,501.0,50.49
11/7/06,607.0,253.75,27.32,173.4,398.0,16.57,98.35,517.0,50.68
12/7/06,603.0,259.25,27.05,173.5,390.0,16.27,98.55,509.0,51.89
13/7/06,597.5,252.5,27.12,171.0,376.0,16.42,99.35,485.0,51.15
14/7/06,602.0,253.5,27.37,171.3,366.0,15.97,97.0,487.0,50.37
17/7/06,590.0,251.75,26.78,168.9,393.0,15.7,95.75,490.75,50.95
18/7/06,589.0,246.5,26.35,169.9,398.0,15.67,96.1,490.25,52.4
19/7/06,585.75,244.75,26.1,168.8,393.0,15.36,95.9,487.0,52.9
20/7/06,584.25,242.5,26.41,167.7,406.5,15.31,95.8,502.5,52.25
21/7/06,577.0,237.25,26.17,166.5,407.25,15.36,95.6,506.0,53.6
24/7/06,583.25,239.0,26.3,167.9,400.5,15.58,94.05,499.25,54.15
25/7/06,585.25,239.5,26.28,168.9,393.25,15.31,95.1,489.5,53.4
26/7/06,581.75,236.0,26.08,167.8,382.0,15.05,95.5,482.0,53.25
27/7/06,574.0,237.75,25.87,165.2,387.75,14.77,96.8,485.5,53.6
28/7/06,576.5,237.25,26.39,163.8,388.5,14.76,99.4,484.0,53.7
31/7/06,579.5,239.0,26.72,162.6,397.5,14.91,99.35,492.75,53.45
1/8/06,573.5,240.5,26.53,161.1,392.5,14.9,98.3,482.0,54.73
2/8/06,581.75,247.25,26.82,162.5,401.5,14.53,103.7,485.25,54.83
3/8/06,576.0,245.0,26.55,162.4,395.25,14.28,105.85,484.5,55.23
4/8/06,577.5,245.0,26.41,163.2,396.0,14.41,105.45,486.0,54.48
7/8/06,563.25,239.75,26.16,158.9,393.0,14.27,107.15,484.5,54.8
8/8/06,557.5,235.75,26.04,157.9,384.0,13.99,107.1,469.75,54.75
9/8/06,562.0,239.75,26.35,158.6,388.0,14.04,107.65,471.5,54.78
10/8/06,557.0,238.75,26.1,157.9,386.5,13.89,105.55,469.25,55.08
11/8/06,551.0,224.75,25.43,159.3,373.75,13.36,104.3,454.25,53.74
14/8/06,549.75,222.0,24.95,158.7,374.0,12.5,100.75,444.0,52.71
15/8/06,556.5,222.0,25.38,159.9,376.75,12.79,102.85,449.75,53.35
16/8/06,552.25,221.5,25.15,159.2,371.5,12.65,104.65,452.25,53.2
17/8/06,551.5,219.0,24.86,160.5,363.5,12.2,103.55,446.75,52.8
18/8/06,547.0,219.75,24.92,159.3,364.5,12.18,103.25,454.25,52.4
21/8/06,548.25,221.0,25.17,159.3,365.75,12.14,107.0,453.75,52.11
22/8/06,549.25,219.5,25.48,158.3,359.75,12.06,108.2,446.5,53.25
23/8/06,552.25,223.5,25.52,159.7,366.0,12.41,107.35,453.75,53.05
24/8/06,551.5,227.5,24.98,161.8,375.5,12.3,107.05,462.0,53.1
25/8/06,543.0,225.0,24.95,159.5,378.5,12.3,106.2,459.25,53.5
28/8/06,537.75,224.5,24.54,158.9,384.75,12.13,103.2,462.0,53.18
29/8/06,537.0,222.75,24.43,158.3,380.5,11.88,103.3,460.25,53.35
30/8/06,542.0,228.5,24.94,158.0,397.5,11.52,103.35,469.75,52.5
31/8/06,542.25,232.0,25.21,157.2,404.0,11.8,104.0,475.75,53.05
1/9/06,538.5,230.0,24.78,157.6,401.25,11.39,103.4,470.0,52.06
4/9/06,538.5,230.0,24.78,157.6,401.25,11.39,103.4,470.0,52.06
5/9/06,541.25,228.75,24.54,160.3,404.0,11.49,106.45,468.0,51.65
6/9/06,534.0,226.25,24.28,158.6,399.0,11.64,106.25,465.0,51.44
7/9/06,538.5,230.75,24.26,159.6,403.5,11.62,103.5,469.0,51.19
8/9/06,537.0,231.75,24.5,157.8,400.0,11.89,102.45,466.0,50.63
11/9/06,532.0,228.75,24.35,157.8,398.0,11.41,100.25,465.5,50.0
12/9/06,527.25,223.5,24.21,156.1,388.75,11.55,100.1,456.0,51.03
13/9/06,530.0,224.0,24.47,157.5,381.5,12.37,100.5,451.0,50.55
14/9/06,532.0,223.0,24.54,160.8,377.0,12.16,99.95,448.0,50.38
15/9/06,549.75,241.75,24.69,161.4,392.5,12.44,98.65,462.5,50.82
18/9/06,553.0,247.75,24.54,164.1,395.5,12.36,99.2,466.0,51.11
19/9/06,544.25,246.5,24.23,162.1,409.0,12.3,100.45,480.75,49.36
20/9/06,549.25,249.0,24.16,165.8,407.75,12.12,101.95,476.25,50.1
21/9/06,558.0,257.25,24.3,168.3,421.5,11.56,103.55,484.25,49.9
22/9/06,549.25,255.25,23.87,165.2,419.0,10.46,104.45,481.5,50.07
25/9/06,545.0,254.75,23.82,162.4,413.75,9.75,106.65,471.0,50.31
26/9/06,546.75,259.0,23.76,162.4,423.0,10.19,106.9,479.5,50.55
27/9/06,542.5,253.75,23.69,160.4,424.25,10.15,106.9,479.0,50.5
28/9/06,552.75,264.25,23.93,162.1,445.5,10.55,107.5,495.5,50.0
29/9/06,547.5,262.5,23.77,161.9,443.0,10.85,107.65,496.0,49.3
2/10/06,545.25,267.75,23.58,162.1,446.0,11.32,103.55,498.0,48.4
3/10/06,542.5,264.0,23.28,160.4,439.5,10.89,104.25,491.75,48.4
4/10/06,555.25,274.25,23.52,165.0,465.0,11.16,104.45,504.0,48.9
5/10/06,565.5,271.75,23.82,167.3,464.0,11.14,104.5,504.5,48.5
6/10/06,564.0,271.0,24.0,166.0,464.0,11.07,103.9,501.75,48.1
9/10/06,574.5,289.5,24.7,168.7,494.0,11.48,103.05,531.75,47.8
10/10/06,560.5,275.5,24.26,165.8,501.0,11.61,102.85,513.25,48.7
11/10/06,562.25,284.0,24.15,166.0,531.0,11.09,103.05,540.5,48.38
12/10/06,579.75,298.25,24.62,172.0,515.5,11.13,103.3,532.75,48.93
13/10/06,591.5,314.5,24.93,174.5,525.5,11.13,104.05,543.0,49.01
16/10/06,589.0,316.75,24.93,178.5,542.5,11.71,101.9,546.0,49.18
17/10/06,600.5,321.0,25.68,180.5,531.0,12.58,102.45,530.5,49.2
18/10/06,604.5,315.5,25.94,179.6,512.5,11.59,102.25,524.5,48.33
19/10/06,608.0,316.0,26.54,178.7,513.0,11.59,101.85,530.0,48.75
